"Tabla","Columna","Tipo de Dato","Permite Nulos","Llave","Extra"
gj_procesos,valor_riesgo_condena,"decimal(18,2)",YES,"",""
gj_procesos,valor_sentencia_ejecutoria,"decimal(18,2)",YES,"",""
gj_procesos,estado_cumplimiento_condena,tinyint,YES,"",""
gj_procesos,mae_actuacion_terminacion_id,int,YES,"",""
gj_procesos,mae_actuacion_terminacion_codigo,varchar(8),YES,"",""
gj_procesos,mae_actuacion_terminacion_valor,varchar(128),YES,"",""
gj_procesos,valor_acuerdo_transaccion,"decimal(18,2)",YES,"",""
gj_procesos,fecha_ultima_actuacion,date,YES,"",""
gj_procesos,ultima_actuacion,mediumblob,YES,"",""
gj_procesos,fecha_contestacion,date,YES,"",""
gj_procesos,usuarios_crea,varchar(128),NO,"",""
gj_procesos,terminal_crea,varchar(16),NO,"",""
gj_procesos,fecha_hora_crea,datetime,NO,"",""
gj_procesos,usuario_modifica,varchar(128),YES,"",""
gj_procesos,terminal_modifica,varchar(16),YES,"",""
gj_procesos,fecha_hora_modifica,datetime,YES,"",""
gj_procesos,borrado,bit(1),NO,MUL,""
gj_procesos,usuario_borra,varchar(128),YES,"",""
gj_procesos,terminal_borra,varchar(16),YES,"",""
gj_procesos,fecha_hora_borra,datetime,YES,"",""
gj_tercero_contactos,id,int,NO,PRI,auto_increment
gj_tercero_contactos,gj_terceros_id,int,NO,MUL,""
gj_tercero_contactos,mae_tipo_contacto_id,int,NO,"",""
gj_tercero_contactos,mae_tipo_contacto_codigo,varchar(8),NO,"",""
gj_tercero_contactos,mae_tipo_contacto_valor,varchar(128),NO,"",""
gj_tercero_contactos,contacto,varchar(128),NO,"",""
gj_tercero_contactos,activo,bit(1),NO,"",""
gj_tercero_contactos,observacion,varchar(128),YES,"",""
gj_tercero_contactos,usuario_crea,varchar(128),NO,"",""
gj_tercero_contactos,terminal_crea,varchar(16),NO,"",""
gj_tercero_contactos,fecha_hora_crea,datetime,NO,"",""
gj_tercero_contactos,usuario_modifica,varchar(128),YES,"",""
gj_tercero_contactos,terminal_modifica,varchar(16),YES,"",""
gj_tercero_contactos,fecha_hora_modifica,datetime,YES,"",""
gj_terceros,id,int,NO,PRI,auto_increment
gj_terceros,tipo,tinyint,NO,"",""
gj_terceros,aseg_afiliados_id,int,YES,MUL,""
gj_terceros,cnt_prestadores_id,int,YES,MUL,""
gj_terceros,mae_tipo_documento_id,int,NO,"",""
gj_terceros,mae_tipo_documento_codigo,varchar(8),NO,"",""
gj_terceros,mae_tipo_documento_valor,varchar(128),NO,"",""
gj_terceros,documento,varchar(16),NO,"",""
gj_terceros,nombres,varchar(128),YES,"",""
gj_terceros,apellidos,varchar(128),YES,"",""
gj_terceros,razon_social,varchar(256),YES,"",""
gj_terceros,telefono,varchar(32),YES,"",""
gj_terceros,gn_ubicaciones_id,int,NO,MUL,""
gj_terceros,direccion,varchar(512),NO,"",""
gj_terceros,correo_electronico,varchar(128),NO,"",""
gj_terceros,usuario_crea,varchar(128),NO,"",""
gj_terceros,terminal_crea,varchar(16),NO,"",""
gj_terceros,fecha_hora_crea,datetime,NO,"",""
gj_terceros,usuario_modifica,varchar(128),YES,"",""
gj_terceros,terminal_modifica,varchar(16),YES,"",""
gj_terceros,fecha_hora_modifica,datetime,YES,"",""
gn_alertas,id,int,NO,PRI,auto_increment
gn_alertas,gn_usuarios_id,int,NO,MUL,""
gn_alertas,severidad,int,NO,"",""
gn_alertas,estado,int,NO,"",""
gn_alertas,nombre,varchar(32),NO,"",""
gn_alertas,descripcion,varchar(512),NO,"",""
gn_alertas,fecha_hora_crea,datetime,NO,"",""
gn_alertas,fecha_hora_lee,datetime,YES,"",""
gn_alertas,fecha_hora_descarta,datetime,YES,"",""
gn_configuraciones,id,int,NO,PRI,""
gn_configuraciones,nombre,varchar(64),YES,"",""
gn_configuraciones,valor,varchar(256),YES,"",""
gn_correo_envios,id,int,NO,PRI,auto_increment
gn_correo_envios,origen,int,NO,"",""
gn_correo_envios,destino,varchar(128),NO,"",""
gn_correo_envios,encabezado,varchar(128),NO,"",""
gn_correo_envios,detalle,varchar(2048),NO,"",""
gn_correo_envios,estado,int,NO,"",""
gn_correo_envios,tipo,int,NO,"",""
gn_correo_envios,adjunto_1,varchar(128),YES,"",""
gn_correo_envios,adjunto_2,varchar(128),YES,"",""
gn_correo_envios,adjunto_3,varchar(128),YES,"",""
gn_correo_envios,fecha_hora_crea,datetime,NO,"",""
gn_correo_envios,fecha_hora_envio,datetime,YES,"",""
gn_dias_habiles,id,int,NO,PRI,auto_increment
gn_dias_habiles,agno,int,NO,"",""
gn_dias_habiles,fecha,date,NO,"",""
gn_dias_habiles,habil,bit(1),NO,"",""
gn_dias_habiles,usuario_crea,varchar(128),NO,"",""
gn_dias_habiles,terminal_crea,varchar(16),NO,"",""
gn_dias_habiles,fecha_hora_crea,datetime,NO,"",""
gn_divisiones,id,int,NO,PRI,auto_increment
gn_divisiones,gn_ubicaciones_id,int,NO,MUL,""
gn_divisiones,codigo,varchar(8),NO,"",""
gn_divisiones,mae_zona_id,int,NO,"",""
gn_divisiones,mae_zona_codigo,varchar(8),NO,"",""
gn_divisiones,mae_zona_valor,varchar(128),NO,"",""
gn_divisiones,nombre,varchar(64),NO,"",""
gn_divisiones,usuario_crea,varchar(128),NO,"",""
gn_divisiones,terminal_crea,varchar(16),NO,"",""
gn_divisiones,fecha_hora_crea,datetime,NO,"",""
gn_divisiones,usuario_modifica,varchar(128),YES,"",""
gn_divisiones,terminal_modifica,varchar(16),YES,"",""
gn_divisiones,fecha_hora_modifica,datetime,YES,"",""
gn_empresas,id,int,NO,PRI,auto_increment
gn_empresas,cnt_prestadores_id,int,YES,MUL,""
gn_empresas,razon_social,varchar(128),NO,UNI,""
gn_empresas,gn_ubicaciones_id,int,NO,MUL,""
gn_empresas,nit,varchar(16),NO,UNI,""
gn_empresas,nombre_comercial,varchar(64),NO,"",""
gn_empresas,descripcion,varchar(512),YES,"",""
gn_empresas,administradora,bit(1),NO,"",""
gn_empresas,activa,bit(1),NO,"",""
gn_empresas,codigo_habilitacion,varchar(13),YES,"",""
gn_empresas,contrasena_longitud_minimo,int,NO,"",""
gn_empresas,contrasena_longitud_maximo,int,NO,"",""
gn_empresas,contrasena_dias_vencimiento,int,YES,"",""
gn_empresas,contrasena_dias_notificacion,int,YES,"",""
gn_empresas,contrasena_intentos,int,NO,"",""
gn_empresas,receptor_usuario,varchar(8),YES,"",""
gn_empresas,receptor_contrasena,varchar(8),YES,"",""
gn_empresas,sesiones_usuario,tinyint,NO,"",""
gn_empresas,usuario_crea,varchar(128),NO,"",""
gn_empresas,terminal_crea,varchar(16),NO,"",""
gn_empresas,fecha_hora_crea,datetime,NO,"",""
gn_empresas,usuario_modifica,varchar(128),YES,"",""
gn_empresas,terminal_modifica,varchar(16),YES,"",""
gn_empresas,fecha_hora_modifica,datetime,YES,"",""
gn_funciones,id,int,NO,PRI,auto_increment
gn_funciones,gn_funcionescol,varchar(45),YES,"",""
gn_logs,id,int,NO,PRI,auto_increment
gn_logs,modulo,varchar(32),NO,MUL,""
gn_logs,accion,varchar(32),NO,MUL,""
gn_logs,opcion,varchar(32),YES,MUL,""
gn_logs,empresa_ejecucion,varchar(256),NO,"",""
gn_logs,usuario,varchar(512),NO,MUL,""
gn_logs,empresa_usuario,varchar(256),NO,"",""
gn_logs,descripcion,varchar(32768),NO,"",""
gn_logs,fecha_hora,datetime,NO,MUL,""
gn_logs,ip_publica,varchar(64),YES,"",""
gn_logs,ip_privada,varchar(64),YES,"",""
gn_maestro_accion_relaciones,id,int,NO,PRI,auto_increment
gn_maestro_accion_relaciones,gn_maestros_id,int,NO,MUL,""
gn_maestro_accion_relaciones,gn_maestro_acciones_id,int,NO,MUL,""
gn_maestro_accion_relaciones,usuario_crea,varchar(128),NO,"",""
gn_maestro_accion_relaciones,terminal_crea,varchar(16),NO,"",""
gn_maestro_accion_relaciones,fecha_hora_crea,datetime,NO,"",""
gn_maestro_acciones,id,int,NO,PRI,auto_increment
gn_maestro_acciones,maestros_tipo,varchar(4),NO,MUL,""
gn_maestro_acciones,grupo_id,int,YES,"",""
gn_maestro_acciones,nombre,varchar(45),NO,"",""
gn_maestro_acciones,descripcion,varchar(512),YES,"",""
gn_maestro_relaciones,id,int,NO,PRI,auto_increment
gn_maestro_relaciones,gn_maestros_id_padre,int,NO,MUL,""
gn_maestro_relaciones,gn_maestros_id_hijo,int,NO,MUL,""
gn_maestro_relaciones,usuario_crea,varchar(126),NO,"",""
gn_maestro_relaciones,terminal_crea,varchar(16),NO,"",""
gn_maestro_relaciones,fecha_hora_crea,datetime,NO,"",""
gn_maestro_tipo_relaciones,id,int,NO,PRI,auto_increment
gn_maestro_tipo_relaciones,gn_maestro_tipos_tipo_padre,varchar(4),NO,MUL,""
gn_maestro_tipo_relaciones,gn_maestro_tipos_tipo_hijo,varchar(4),NO,MUL,""
gn_maestro_tipo_relaciones,usuario_crea,varchar(128),NO,"",""
gn_maestro_tipo_relaciones,terminal_crea,varchar(16),NO,"",""
gn_maestro_tipo_relaciones,fecha_hora_crea,datetime,NO,"",""
gn_maestro_tipos,tipo,varchar(4),NO,PRI,""
gn_maestro_tipos,nombre,varchar(64),NO,"",""
gn_maestro_tipos,activo,tinyint(1),NO,"",""
gn_maestro_tipos,gn_perfiles_id,int,YES,MUL,""
gn_maestro_tipos,fecha_hora_crea,datetime,YES,"",""
gn_maestro_tipos,usuario_modifica,varchar(128),YES,"",""
gn_maestro_tipos,terminal_modifica,varchar(16),YES,"",""
gn_maestro_tipos,fecha_hora_modifica,datetime,YES,"",""
gn_maestros,id,int,NO,PRI,auto_increment
gn_maestros,nombre,varchar(128),NO,"",""
gn_maestros,tipo,varchar(4),NO,MUL,""
gn_maestros,valor,varchar(16),YES,MUL,""
gn_maestros,orden,int,NO,"",""
gn_maestros,descripcion,varchar(512),YES,"",""
gn_maestros,gn_validacion_campos_id,int,YES,MUL,""
gn_maestros,activo,bit(1),NO,"",""
gn_maestros,usuario_crea,varchar(128),NO,"",""
gn_maestros,terminal_crea,varchar(16),NO,"",""
gn_maestros,fecha_hora_crea,datetime,NO,"",""
gn_maestros,usuario_modifica,varchar(128),YES,"",""
gn_maestros,terminal_modifica,varchar(16),YES,"",""
gn_maestros,fecha_hora_modifica,datetime,YES,"",""
gn_mensajes,id,int,NO,PRI,auto_increment
gn_mensajes,nombre,varchar(32),NO,"",""
gn_mensajes,descripcon,varchar(128),NO,"",""
gn_mensajes,contenido,mediumblob,NO,"",""
gn_mensajes,fecha_desde,datetime,NO,"",""
gn_mensajes,fecha_hasta,datetime,YES,"",""
gn_mensajes,prioridad,int,NO,"",""
gn_mensajes,exposicion,int,NO,"",""
gn_mensajes,usuario_crea,varchar(128),NO,"",""
gn_mensajes,terminal_crea,varchar(16),NO,"",""
gn_mensajes,fecha_hora_crea,datetime,NO,"",""
gn_mensajes,usuario_modifica,varchar(128),YES,"",""
gn_mensajes,terminal_modifica,varchar(16),YES,"",""
gn_mensajes,fecha_hora_modifica,datetime,YES,"",""
gn_modulo_manuales,id,int,NO,PRI,auto_increment
gn_modulo_manuales,gn_modulos_id,int,NO,MUL,""
gn_modulo_manuales,version,varchar(8),NO,"",""
gn_modulo_manuales,fecha_version,date,NO,"",""
gn_modulo_manuales,actual,bit(1),NO,"",""
gn_modulo_manuales,descripcion,varchar(124),YES,"",""
gn_modulo_manuales,nombre,varchar(256),NO,"",""
gn_modulo_manuales,ruta,varchar(512),NO,"",""
gn_modulo_manuales,archivo,varchar(128),NO,"",""
gn_modulo_manuales,tipo,int,YES,"",""
gn_modulo_manuales,usuario_crea,varchar(128),NO,"",""
gn_modulo_manuales,terminal_crea,varchar(16),NO,"",""
gn_modulo_manuales,fecha_hora_crea,datetime,NO,"",""
gn_modulo_versiones,id,int,NO,PRI,auto_increment
gn_modulo_versiones,gn_modulos_id,int,NO,MUL,""
gn_modulo_versiones,version,varchar(8),NO,"",""
gn_modulo_versiones,fecha_version,date,NO,"",""
gn_modulo_versiones,descripcion,varchar(1024),YES,"",""
gn_modulo_versiones,usuario_crea,varchar(128),NO,"",""
gn_modulo_versiones,terminal_crea,varchar(16),NO,"",""
gn_modulo_versiones,fecha_hora_crea,datetime,NO,"",""
gn_modulos,id,int,NO,PRI,auto_increment
gn_modulos,gn_modulos_id,int,YES,MUL,""
gn_modulos,nombre,varchar(32),NO,"",""
gn_modulos,tipo,varchar(1),NO,"",""
gn_modulos,descripcion,varchar(512),YES,"",""
gn_modulos,activo,bit(1),NO,"",""
gn_modulos,privilegios,varchar(24),NO,"",""
gn_modulos,orden,int,NO,"",""
gn_modulos,url,varchar(256),YES,"",""
gn_modulos,icono,varchar(32),YES,"",""
gn_modulos,ambiente,int,NO,"",""
gn_modulos,version,varchar(8),YES,"",""
gn_modulos,fecha_version,date,YES,"",""
gn_modulos,adicional1_nombre,varchar(45),YES,"",""
gn_modulos,adicional2_nombre,varchar(45),YES,"",""
gn_modulos,adicional3_nombre,varchar(45),YES,"",""
gn_modulos,adicional4_nombre,varchar(45),YES,"",""
gn_modulos,adicional5_nombre,varchar(45),YES,"",""
gn_modulos,adicional6_nombre,varchar(45),YES,"",""
gn_modulos,adicional7_nombre,varchar(45),YES,"",""
gn_modulos,adicional8_nombre,varchar(45),YES,"",""
gn_modulos,adicional9_nombre,varchar(45),YES,"",""
gn_modulos,adicional10_nombre,varchar(45),YES,"",""
gn_modulos,adicional11_nombre,varchar(45),YES,"",""
gn_modulos,adicional12_nombre,varchar(45),YES,"",""
gn_modulos,adicional13_nombre,varchar(45),YES,"",""
gn_modulos,adicional14_nombre,varchar(45),YES,"",""
gn_modulos,adicional15_nombre,varchar(45),YES,"",""
gn_modulos,adicional16_nombre,varchar(45),YES,"",""
gn_modulos,adicional17_nombre,varchar(45),YES,"",""
gn_modulos,adicional18_nombre,varchar(45),YES,"",""
gn_modulos,adicional19_nombre,varchar(45),YES,"",""
gn_modulos,usuario_crea,varchar(128),NO,"",""
gn_modulos,terminal_crea,varchar(16),NO,"",""
gn_modulos,fecha_hora_crea,datetime,NO,"",""
gn_modulos,usuario_modifica,varchar(128),YES,"",""
gn_modulos,terminal_modifica,varchar(16),YES,"",""
gn_modulos,fecha_hora_modifica,datetime,YES,"",""
gn_monitores,id,int,NO,PRI,auto_increment
gn_monitores,fecha,date,YES,"",""
gn_monitores,hora,time,NO,"",""
gn_monitores,fecha_hora,datetime,NO,"",""
gn_monitores,a3_inter,int,NO,"",""
gn_monitores,a3_manual,int,NO,"",""
gn_monitores,a3_masiva,int,NO,"",""
gn_monitores,a3_total,int,NO,"",""
gn_monitores,a2_inter,int,NO,"",""
gn_monitores,a2_manual,int,NO,"",""
gn_monitores,a2_total,int,NO,"",""
gn_monitores,a9_inter,int,NO,"",""
gn_monitores,a9_manual,varchar(45),NO,"",""
gn_monitores,a9_total,varchar(45),NO,"",""
gn_monitores,gn_monitorescol,varchar(45),YES,"",""
gn_perfiles,id,int,NO,PRI,auto_increment
gn_perfiles,nombre,varchar(16),NO,UNI,""
gn_perfiles,descripcion,varchar(512),YES,"",""
gn_perfiles,activo,bit(1),NO,"",""
gn_perfiles,usuario_crea,varchar(128),NO,"",""
gn_perfiles,terminal_crea,varchar(16),NO,"",""
gn_perfiles,fecha_hora_crea,datetime,NO,"",""
gn_perfiles,usuario_modifica,varchar(128),YES,"",""
gn_perfiles,terminal_modifica,varchar(16),YES,"",""
gn_perfiles,fecha_hora_modifica,datetime,YES,"",""
gn_permisos,gn_modulos_id,int,NO,PRI,""
gn_permisos,gn_perfiles_id,int,NO,PRI,""
gn_permisos,privilegios,varchar(24),NO,"",""
gn_recurrencia_historicos,id,int,NO,PRI,auto_increment
gn_recurrencia_historicos,gn_recurrencias_id,int,NO,MUL,""
gn_recurrencia_historicos,exitoso,bit(1),NO,"",""
gn_recurrencia_historicos,respuesta,varchar(256),YES,"",""
gn_recurrencia_historicos,fecha_hora_inicio,datetime,NO,"",""
gn_recurrencia_historicos,fecha_hora_fin,datetime,YES,"",""
gn_recurrencia_historicos,tiempo,int,YES,"",""
gn_recurrencias,id,int,NO,PRI,auto_increment
gn_recurrencias,nombre,varchar(32),NO,"",""
gn_recurrencias,descripcion,varchar(512),YES,"",""
gn_recurrencias,script,mediumblob,YES,"",""
gn_recurrencias,activo,tinyint(1),NO,"",""
gn_recurrencias,tipo_periodicidad,int,NO,"",""
gn_recurrencias,periodicidad,int,NO,"",""
gn_recurrencias,fecha_inicio,date,NO,"",""
gn_recurrencias,fecha_fin,date,YES,"",""
gn_recurrencias,fecha_hora_ejecucion,datetime,YES,"",""
gn_recurrencias,usuario_crea,varchar(128),NO,"",""
gn_recurrencias,terminal_crea,varchar(16),NO,"",""
gn_recurrencias,fecha_hora_crea,datetime,NO,"",""
gn_recurrencias,usuario_modifica,varchar(128),YES,"",""
gn_recurrencias,terminal_modifica,varchar(16),YES,"",""
gn_recurrencias,fecha_hora_modifica,datetime,YES,"",""
gn_roles,id,int,NO,PRI,auto_increment
gn_roles,nombre,varchar(16),NO,"",""
gn_roles,descripcion,varchar(512),YES,"",""
gn_roles,activo,bit(1),NO,"",""
gn_roles,usuario_crea,varchar(128),NO,"",""
gn_roles,terminal_crea,varchar(16),NO,"",""
gn_roles,fecha_hora_crea,datetime,NO,"",""
gn_roles,usuario_modifica,varchar(128),YES,"",""
gn_roles,terminal_modifica,varchar(16),YES,"",""
gn_roles,fecha_hora_modifica,datetime,YES,"",""
gn_roles_perfiles,id,int,NO,PRI,auto_increment
gn_roles_perfiles,gn_roles_id,int,NO,MUL,""
gn_roles_perfiles,gn_perfiles_id,int,NO,MUL,""
gn_roles_usuario,id,int,NO,PRI,auto_increment
gn_roles_usuario,gn_usuarios_id,int,NO,MUL,""
gn_roles_usuario,gn_roles_id,int,NO,MUL,""
gn_roles_usuario,usuario_crea,varchar(128),NO,"",""
gn_roles_usuario,terminal_crea,varchar(16),NO,"",""
gn_roles_usuario,fecha_hora_crea,datetime,NO,"",""
gn_sede_horarios,id,int,NO,PRI,auto_increment
gn_sede_horarios,gn_sedes_id,int,NO,MUL,""
gn_sede_horarios,dias,varchar(8),NO,"",""
gn_sede_horarios,hora_desde,time,NO,"",""
gn_sede_horarios,hora_hasta,time,NO,"",""
gn_sede_horarios,activo,bit(1),NO,"",""
gn_sede_horarios,usuario_crea,varchar(128),NO,"",""
gn_sede_horarios,terminal_crea,varchar(8),NO,"",""
gn_sede_horarios,fecha_hora_crea,datetime,NO,"",""
gn_sede_horarios,usuario_modifica,varchar(128),YES,"",""
gn_sede_horarios,terminal_modifica,varchar(16),YES,"",""
gn_sede_horarios,fecha_hora_modifica,datetime,YES,"",""
gn_sedes,id,int,NO,PRI,auto_increment
gn_sedes,gn_empresas_id,int,NO,MUL,""
gn_sedes,gn_ubicaciones_id,int,NO,MUL,""
gn_sedes,nombre,varchar(64),NO,UNI,""
gn_sedes,descripcion,varchar(512),YES,"",""
gn_sedes,direccion,varchar(256),YES,"",""
gn_sedes,telefono,varchar(16),YES,"",""
gn_sedes,activo,bit(1),NO,"",""
gn_sedes,mae_tipo_id,int,YES,"",""
gn_sedes,mae_tipo_codigo,varchar(8),YES,"",""
gn_sedes,mae_tipo_valor,varchar(128),YES,"",""
gn_sedes,usuario_crea,varchar(128),NO,"",""
gn_sedes,terminal_crea,varchar(16),NO,"",""
gn_sedes,fecha_hora_crea,datetime,NO,"",""
gn_sedes,usuario_modifica,varchar(128),YES,"",""
gn_sedes,terminal_modifica,varchar(16),YES,"",""
gn_sedes,fecha_hora_modifica,datetime,YES,"",""
gn_semaforos,id,int,NO,PRI,auto_increment
gn_semaforos,tipo,int,NO,"",""
gn_semaforos,nombre,varchar(16),NO,"",""
gn_semaforos,tiempo,int,NO,"",""
gn_semaforos,color,varchar(7),NO,"",""
gn_sms_envios,id,int,NO,PRI,auto_increment
gn_sms_envios,origen,int,NO,"",""
gn_sms_envios,celulares,varchar(128),NO,"",""
gn_sms_envios,texto,varchar(256),NO,"",""
gn_sms_envios,estado,int,NO,"",""
gn_sms_envios,fecha_hora_crea,datetime,NO,"",""
gn_sms_envios,fecha_hora_envio,datetime,YES,"",""
gn_ubicacion_barrios,id,int,NO,PRI,auto_increment
gn_ubicacion_barrios,gn_ubicaciones_id,int,NO,"",""
gn_ubicacion_barrios,codigo_barrio,varchar(16),NO,"",""
gn_ubicacion_barrios,nombre,varchar(64),YES,"",""
gn_ubicacion_barrios,codigo_comuna,varchar(16),NO,"",""
gn_ubicacion_barrios,comuna,varchar(64),YES,"",""
gn_ubicacion_barrios,usuario_crea,varchar(128),NO,"",""
gn_ubicacion_barrios,terminal_crea,varchar(16),YES,"",""
gn_ubicacion_barrios,fecha_hora_crea,datetime,NO,"",""
gn_ubicacion_barrios,usuario_modifica,varchar(128),YES,"",""
gn_ubicacion_barrios,terminal_modifica,varchar(16),YES,"",""
gn_ubicacion_barrios,fecha_hora_modifica,datetime,YES,"",""
gn_ubicaciones,id,int,NO,PRI,auto_increment
gn_ubicaciones,gn_ubicaciones_id,int,YES,MUL,""
gn_ubicaciones,nombre,varchar(32),NO,"",""
gn_ubicaciones,tipo,int,NO,MUL,""
gn_ubicaciones,cobertura,bit(1),YES,"",""
gn_ubicaciones,mae_region_id,int,YES,"",""
gn_ubicaciones,mae_region_codigo,varchar(8),YES,"",""
gn_ubicaciones,mae_region_valor,varchar(128),YES,"",""
gn_ubicaciones,descripcion,varchar(512),YES,"",""
gn_ubicaciones,prefijo,varchar(5),YES,"",""
gn_ubicaciones,indicativo,varchar(5),YES,"",""
gn_ubicaciones,codigo_postal,varchar(8),YES,"",""
gn_ubicaciones,gps_georreferenciada,bit(1),NO,"",""
gn_ubicaciones,gps_coordenadas,varchar(64),YES,"",""
gn_ubicaciones,gps_latitud,"decimal(12,9)",YES,"",""
gn_ubicaciones,gps_longitud,"decimal(12,9)",YES,"",""
gn_ubicaciones,gps_profundidad,int,YES,"",""
gn_ubicaciones,gn_zonas_horarias_id,int,YES,MUL,""
gn_ubicaciones,usuario_crea,varchar(128),NO,"",""
gn_ubicaciones,terminal_crea,varchar(16),NO,"",""
gn_ubicaciones,fecha_hora_crea,datetime,NO,"",""
gn_ubicaciones,usuario_modifica,varchar(128),YES,"",""
gn_ubicaciones,terminal_modifica,varchar(15),YES,"",""
gn_ubicaciones,fecha_hora_modifica,datetime,YES,"",""
gn_usuario_firmas,id,int,NO,PRI,auto_increment
gn_usuario_firmas,gn_usuarios_id,int,NO,MUL,""
gn_usuario_firmas,activo,bit(1),NO,"",""
gn_usuario_firmas,fecha_inicio,date,NO,"",""
gn_usuario_firmas,fecha_fin,date,YES,"",""
gn_usuario_firmas,firma,blob,NO,"",""
gn_usuario_firmas,usuario_crea,varchar(128),NO,"",""
gn_usuario_firmas,terminal_crea,varchar(16),NO,"",""
gn_usuario_firmas,fecha_hora_crea,datetime,NO,"",""
gn_usuario_firmas,usuario_modifica,varchar(128),YES,"",""
gn_usuario_firmas,terminal_modifica,varchar(16),YES,"",""
gn_usuario_firmas,fecha_hora_modifica,datetime,YES,"",""
gn_usuario_sesiones,id,int,NO,PRI,auto_increment
gn_usuario_sesiones,gn_usuarios_id,int,NO,MUL,""
gn_usuario_sesiones,id_sesion,varchar(64),NO,MUL,""
gn_usuario_sesiones,ip_servidor,varchar(16),NO,"",""
gn_usuario_sesiones,fecha_hora_inicio,datetime,NO,"",""
gn_usuario_sesiones,fecha_hora_fin,datetime,YES,"",""
gn_usuario_sesiones,fecha_hora_ultima_gestion,datetime,NO,"",""
gn_usuario_sesiones,activa,bit(1),NO,"",""
gn_usuarios,id,int,NO,PRI,auto_increment
gn_usuarios,gn_empresas_id,int,NO,MUL,""
gn_usuarios,au_grupos_id,int,YES,MUL,""
gn_usuarios,nombre,varchar(128),NO,"",""
gn_usuarios,usuario,varchar(12),NO,UNI,""
gn_usuarios,correo_electronico,varchar(128),NO,"",""
gn_usuarios,contrasena,varchar(512),NO,"",""
gn_usuarios,mae_tipo_documento_id,int,YES,"",""
gn_usuarios,mae_tipo_documento_codigo,varchar(8),YES,"",""
gn_usuarios,mae_tipo_documento_valor,varchar(128),YES,"",""
gn_usuarios,documento,varchar(16),YES,"",""
gn_usuarios,mae_area_id,int,YES,"",""
gn_usuarios,mae_area_codigo,varchar(8),YES,"",""
gn_usuarios,mae_area_valor,varchar(128),YES,"",""
gn_usuarios,mae_cargo_id,int,YES,"",""
gn_usuarios,mae_cargo_codigo,varchar(8),YES,"",""
